ctd_file_pk,ctd_cast_pk,hakai_id,ctd_data_pk,filename,device_model,device_sn,device_firmware,file_processing_stage,work_area,shutoff,v_main,v_lith,i_pump,i_ext01,i_ext2345,cast_processing_stage,cruise,station,cast_number,status,latitude,longitude,start_dt,bottom_dt,end_dt,duration,start_depth,bottom_depth,target_depth,drop_speed,vessel,operators,cast_comments,pruth_air_pressure_before_cast,min_pressure_before_cast,min_depth_before_cast,min_pressure_after_cast,min_depth_after_cast,estimated_air_pressure,estimated_depth_shift,original_start_dt,original_bottom_dt,original_start_depth,original_bottom_depth,direction_flag,measurement_dt,descent_rate,conductivity,conductivity_flag,temperature,temperature_flag,depth,depth_flag,pressure,pressure_flag,par,par_flag,flc,flc_flag,turbidity,turbidity_flag,ph,ph_flag,salinity,salinity_flag,spec_cond,spec_cond_flag,dissolved_oxygen_ml_l,dissolved_oxygen_ml_l_flag,rinko_do_ml_l,rinko_do_ml_l_flag,dissolved_oxygen_percent,dissolved_oxygen_percent_flag,oxygen_voltage,oxygen_voltage_flag,c_star_at,c_star_at_flag,sos_un,sos_un_flag,backscatter_beta,backscatter_beta_flag,cdom_ppb,cdom_ppb_flag,year,date,day,month,event_pk,line_out_depth,date_chl,collected_chl,hakai_id_chl,work_area_chl,site_id,lat_chl,long_chl,sampling_bout_chl,pressure_transducer_depth_chl,chl_phaeo_quality_level,chla_final_Bulk GF/F,chla_final_GF/F,date_nuts,collected_nuts,hakai_id_nuts,work_area_nuts,lat_nuts,long_nuts,sampling_bout_nuts,pressure_transducer_depth_nuts,nh4_,no2_no3_um,no2_no3_ugl,no2_no3_units,tp,tdp,tn,tdn,srp,po4,sio2,po4pfilt,no3nfilt,po4punfl,no3nunfl,nh4nunfl,quality_level,i.date,collected_poms,i.hakai_id,i.work_area,lat,long,sampling_bout,pressure_transducer_depth,acidified,acidification_method,volume,part,screen_size,preserved,analyzed,filter_portion,pre_weight_mg,post_weight_mg,filter_size_mm,filter_type,total_beam_n,ug_n,per_n,delta_air,corr_delta15n,total_beam_c,ug_c,per_c,delta_pdb,corr_delta13c,c_n,analyzing_lab,c_flag,n_flag,c_n_flag,row_flag,quality_level_poms,i.year,i.month,i.day,min_bottle_collection_t,max_bottle_collection_t,time_diff_mins,discrete_sample_timediff_flag
2170,7111,080217_2016-01-19T17:53:25.000Z,4823476,080217_20160119_1427,RBRmaestro,080217,12.03,8_rbr_processed,QUADRA,,,,,,,8_rbr_processed,QOMA1,QU39,,,50.0311363127526,-125.099238367754,2016-01-19T17:23:12Z,2016-01-19T17:57:47Z,2016-01-19T18:03:18Z,264,0.7490067,240.735191694683,260,0.910151975422898,,"Katie Pocock,Leo Pontier,Alex Hare,Kate Lansley",first CO2 sampling event (Ocean Acidification Program),,,,,,,,2016-01-19T17:53:25Z,2016-01-19T17:57:46Z,0.7490067,241.231992,d,2016-01-19T17:53:24Z,0.611,30.72214,,8.1963,,1,,1,,40.573,,2.2729,,0.72,,,,29.0042,,,,6.4766,,,,,,,,,,,,,,,,2016,2016-01-19T17:53:22Z,19,1,30434,10,2016-01-19,2016-01-19T17:23:12Z,QCHL3872,QUADRA,QU39,50.0307000000001,-125.0992,1,,Principal Investigator,0.150139868146605,0.06318423421904,2016-01-19,2016-01-19T17:23:12Z,QNUT1835,QUADRA,50.0307000000001,-125.0992,1,,,28.7940888557024,,uM,,,,,,2.49271352941342,54.449431446913,,,,,,Technicianm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-19T17:23:11Z,2016-01-19T17:23:12Z,0.0166666666666667,""
2170,7111,080217_2016-01-19T17:53:25.000Z,4823476,080217_20160119_1427,RBRmaestro,080217,12.03,8_rbr_processed,QUADRA,,,,,,,8_rbr_processed,QOMA1,QU39,,,50.0311363127526,-125.099238367754,2016-01-19T17:23:12Z,2016-01-19T17:57:47Z,2016-01-19T18:03:18Z,264,0.7490067,240.735191694683,260,0.910151975422898,,"Katie Pocock,Leo Pontier,Alex Hare,Kate Lansley",first CO2 sampling event (Ocean Acidification Program),,,,,,,,2016-01-19T17:53:25Z,2016-01-19T17:57:46Z,0.7490067,241.231992,d,2016-01-19T17:53:24Z,0.611,30.72214,,8.1963,,1,,1,,40.573,,2.2729,,0.72,,,,29.0042,,,,6.4766,,,,,,,,,,,,,,,,2016,2016-01-19T17:53:22Z,19,1,30434,30,2016-01-19,2016-01-19T17:23:12Z,QCHL3876,QUADRA,QU39,50.0307000000001,-125.0992,1,,Principal Investigator,0.10978565262368,0.04102393930976,2016-01-19,2016-01-19T17:23:12Z,QNUT1836,QUADRA,50.0307000000001,-125.0992,1,,,28.4264501554396,,uM,,,,,,2.48682873939058,53.8902188923308,,,,,,Technicianm,2016-01-19,2016-01-19T17:23:11Z,QX1749,QUADRA,50.0307000000001,-125.0992,1,,FALSE,None,1600,,,2016-01-19T19:39:22Z,,1,,,,,,44.3296798869194,,,3.91611306041059,,146.521549094616,,,-26.7132060886795,,UCDAVISSIF,,,,Results,Technicianmr,2016,1,19,2016-01-19T17:23:11Z,2016-01-19T17:23:12Z,0.0166666666666667,""
2170,7111,080217_2016-01-19T17:53:25.000Z,4823476,080217_20160119_1427,RBRmaestro,080217,12.03,8_rbr_processed,QUADRA,,,,,,,8_rbr_processed,QOMA1,QU39,,,50.0311363127526,-125.099238367754,2016-01-19T17:23:12Z,2016-01-19T17:57:47Z,2016-01-19T18:03:18Z,264,0.7490067,240.735191694683,260,0.910151975422898,,"Katie Pocock,Leo Pontier,Alex Hare,Kate Lansley",first CO2 sampling event (Ocean Acidification Program),,,,,,,,2016-01-19T17:53:25Z,2016-01-19T17:57:46Z,0.7490067,241.231992,d,2016-01-19T17:53:24Z,0.611,30.72214,,8.1963,,1,,1,,40.573,,2.2729,,0.72,,,,29.0042,,,,6.4766,,,,,,,,,,,,,,,,2016,2016-01-19T17:53:22Z,19,1,30434,30,2016-01-19,2016-01-19T17:23:12Z,QCHL3876,QUADRA,QU39,50.0307000000001,-125.0992,1,,Principal Investigator,0.10978565262368,0.04102393930976,2016-01-19,2016-01-19T17:23:12Z,QNUT1836,QUADRA,50.0307000000001,-125.0992,1,,,28.4264501554396,,uM,,,,,,2.48682873939058,53.8902188923308,,,,,,Technicianm,2016-01-19,2016-01-19T17:23:11Z,QX1750,QUADRA,50.0307000000001,-125.0992,1,,TRUE,Immersion,1600,,,2016-01-19T19:39:22Z,,1,,,,,,16.6227769175584,,,8.13624073186801,,157.442864675762,,,-26.6051671715132,,UCDAVISSIF,,SVC,,Results,Technicianmr,2016,1,19,2016-01-19T17:23:11Z,2016-01-19T17:23:12Z,0.0166666666666667,""
2170,7111,080217_2016-01-19T17:53:25.000Z,4823476,080217_20160119_1427,RBRmaestro,080217,12.03,8_rbr_processed,QUADRA,,,,,,,8_rbr_processed,QOMA1,QU39,,,50.0311363127526,-125.099238367754,2016-01-19T17:23:12Z,2016-01-19T17:57:47Z,2016-01-19T18:03:18Z,264,0.7490067,240.735191694683,260,0.910151975422898,,"Katie Pocock,Leo Pontier,Alex Hare,Kate Lansley",first CO2 sampling event (Ocean Acidification Program),,,,,,,,2016-01-19T17:53:25Z,2016-01-19T17:57:46Z,0.7490067,241.231992,d,2016-01-19T17:53:24Z,0.611,30.72214,,8.1963,,1,,1,,40.573,,2.2729,,0.72,,,,29.0042,,,,6.4766,,,,,,,,,,,,,,,,2016,2016-01-19T17:53:22Z,19,1,30434,50,2016-01-19,2016-01-19T17:23:12Z,QCHL3880,QUADRA,QU39,50.0307000000001,-125.0992,1,,Principal Investigator,0.12472899325216,,2016-01-19,2016-01-19T17:23:12Z,QNUT1837,QUADRA,50.0307000000001,-125.0992,1,,,28.7879533169443,,uM,,,,,,2.50546169578518,54.5188469461002,,,,,,Technicianm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-19T17:23:11Z,2016-01-19T17:23:12Z,0.0166666666666667,""
2170,7111,080217_2016-01-19T17:53:25.000Z,4823476,080217_20160119_1427,RBRmaestro,080217,12.03,8_rbr_processed,QUADRA,,,,,,,8_rbr_processed,QOMA1,QU39,,,50.0311363127526,-125.099238367754,2016-01-19T17:23:12Z,2016-01-19T17:57:47Z,2016-01-19T18:03:18Z,264,0.7490067,240.735191694683,260,0.910151975422898,,"Katie Pocock,Leo Pontier,Alex Hare,Kate Lansley",first CO2 sampling event (Ocean Acidification Program),,,,,,,,2016-01-19T17:53:25Z,2016-01-19T17:57:46Z,0.7490067,241.231992,d,2016-01-19T17:53:24Z,0.611,30.72214,,8.1963,,1,,1,,40.573,,2.2729,,0.72,,,,29.0042,,,,6.4766,,,,,,,,,,,,,,,,2016,2016-01-19T17:53:22Z,19,1,30434,100,2016-01-19,2016-01-19T17:23:12Z,QCHL3881,QUADRA,QU39,50.0307000000001,-125.0992,1,,Principal Investigator,0.03933329966544,,2016-01-19,2016-01-19T17:23:12Z,QNUT1828,QUADRA,50.0307000000001,-125.0992,1,,,29.339392153487,,uM,,,,,,2.64842582999792,58.2823408180222,,,,,,Technicianm,2016-01-19,2016-01-19T17:23:11Z,QX1717,QUADRA,50.0307000000001,-125.0992,1,,FALSE,None,1950,,,2016-01-19T19:39:22Z,,1,,,,,,35.2161807139729,,,5.15789173022026,,119.144985117516,,,-25.5531977646249,,UCDAVISSIF,,,,Results,Technicianmr,2016,1,19,2016-01-19T17:23:11Z,2016-01-19T17:23:12Z,0.0166666666666667,""
2170,7111,080217_2016-01-19T17:53:25.000Z,4823476,080217_20160119_1427,RBRmaestro,080217,12.03,8_rbr_processed,QUADRA,,,,,,,8_rbr_processed,QOMA1,QU39,,,50.0311363127526,-125.099238367754,2016-01-19T17:23:12Z,2016-01-19T17:57:47Z,2016-01-19T18:03:18Z,264,0.7490067,240.735191694683,260,0.910151975422898,,"Katie Pocock,Leo Pontier,Alex Hare,Kate Lansley",first CO2 sampling event (Ocean Acidification Program),,,,,,,,2016-01-19T17:53:25Z,2016-01-19T17:57:46Z,0.7490067,241.231992,d,2016-01-19T17:53:24Z,0.611,30.72214,,8.1963,,1,,1,,40.573,,2.2729,,0.72,,,,29.0042,,,,6.4766,,,,,,,,,,,,,,,,2016,2016-01-19T17:53:22Z,19,1,30434,100,2016-01-19,2016-01-19T17:23:12Z,QCHL3881,QUADRA,QU39,50.0307000000001,-125.0992,1,,Principal Investigator,0.03933329966544,,2016-01-19,2016-01-19T17:23:12Z,QNUT1828,QUADRA,50.0307000000001,-125.0992,1,,,29.339392153487,,uM,,,,,,2.64842582999792,58.2823408180222,,,,,,Technicianm,2016-01-19,2016-01-19T17:23:11Z,QX1718,QUADRA,50.0307000000001,-125.0992,1,,TRUE,Immersion,1950,,,2016-01-19T19:39:22Z,,1,,,,,,16.5311442064724,,,5.08269559916262,,130.915103410897,,,-25.7702492406772,,UCDAVISSIF,,SVC,,Results,Technicianmr,2016,1,19,2016-01-19T17:23:11Z,2016-01-19T17:23:12Z,0.0166666666666667,""
2170,7111,080217_2016-01-19T17:53:25.000Z,4823476,080217_20160119_1427,RBRmaestro,080217,12.03,8_rbr_processed,QUADRA,,,,,,,8_rbr_processed,QOMA1,QU39,,,50.0311363127526,-125.099238367754,2016-01-19T17:23:12Z,2016-01-19T17:57:47Z,2016-01-19T18:03:18Z,264,0.7490067,240.735191694683,260,0.910151975422898,,"Katie Pocock,Leo Pontier,Alex Hare,Kate Lansley",first CO2 sampling event (Ocean Acidification Program),,,,,,,,2016-01-19T17:53:25Z,2016-01-19T17:57:46Z,0.7490067,241.231992,d,2016-01-19T17:53:24Z,0.611,30.72214,,8.1963,,1,,1,,40.573,,2.2729,,0.72,,,,29.0042,,,,6.4766,,,,,,,,,,,,,,,,2016,2016-01-19T17:53:22Z,19,1,30434,265,2016-01-19,2016-01-19T17:23:12Z,QCHL3882,QUADRA,QU39,50.0307000000001,-125.0992,1,,Principal Investigator,0.00292024603376,,2016-01-19,2016-01-19T17:23:12Z,QNUT1829,QUADRA,50.0307000000001,-125.0992,1,,,30.4262604134437,,uM,,,,,,2.85436707160541,61.9964868790503,,,,,,Technicianm,2016-01-19,2016-01-19T17:23:11Z,QX1719,QUADRA,50.0307000000001,-125.0992,1,,FALSE,None,1900,,,2016-01-19T19:39:22Z,,1,,,,,,31.1906904166301,,,5.2018279425874,,139.206264823895,,,-26.4584523708835,,UCDAVISSIF,,,,Results,Technicianmr,2016,1,19,2016-01-19T17:23:11Z,2016-01-19T17:23:12Z,0.0166666666666667,""
2170,7111,080217_2016-01-19T17:53:25.000Z,4823476,080217_20160119_1427,RBRmaestro,080217,12.03,8_rbr_processed,QUADRA,,,,,,,8_rbr_processed,QOMA1,QU39,,,50.0311363127526,-125.099238367754,2016-01-19T17:23:12Z,2016-01-19T17:57:47Z,2016-01-19T18:03:18Z,264,0.7490067,240.735191694683,260,0.910151975422898,,"Katie Pocock,Leo Pontier,Alex Hare,Kate Lansley",first CO2 sampling event (Ocean Acidification Program),,,,,,,,2016-01-19T17:53:25Z,2016-01-19T17:57:46Z,0.7490067,241.231992,d,2016-01-19T17:53:24Z,0.611,30.72214,,8.1963,,1,,1,,40.573,,2.2729,,0.72,,,,29.0042,,,,6.4766,,,,,,,,,,,,,,,,2016,2016-01-19T17:53:22Z,19,1,30434,265,2016-01-19,2016-01-19T17:23:12Z,QCHL3882,QUADRA,QU39,50.0307000000001,-125.0992,1,,Principal Investigator,0.00292024603376,,2016-01-19,2016-01-19T17:23:12Z,QNUT1829,QUADRA,50.0307000000001,-125.0992,1,,,30.4262604134437,,uM,,,,,,2.85436707160541,61.9964868790503,,,,,,Technicianm,2016-01-19,2016-01-19T17:23:11Z,QX1720,QUADRA,50.0307000000001,-125.0992,1,,TRUE,Immersion,1900,,,2016-01-19T19:39:22Z,,1,,,,,,63.5061298699174,,,2.94554055707508,,160.869628297155,,,-25.5422528767322,,UCDAVISSIF,,,,Results,Technicianmr,2016,1,19,2016-01-19T17:23:11Z,2016-01-19T17:23:12Z,0.0166666666666667,""
2172,7123,080217_2016-01-28T17:52:13.000Z,4820231,080217_20160128_1359,RBRmaestro,080217,12.03,8_rbr_processed,QUADRA,,,,,,,8_rbr_processed,QOMA,QU39,,,50.030667788,-125.09921667,2016-01-28T17:41:40Z,2016-01-28T17:56:34Z,2016-01-28T18:09:46Z,264,0.5777036,238.996478898258,265,0.904717410986832,,"Katie Pocock,Rebecca Piercey,Leo Pontier,Alex Hare,Emma Myers",,,,,,,,,2016-01-28T17:52:13Z,2016-01-28T17:56:27Z,0.5777036,238.8216644,d,2016-01-28T17:52:13Z,0.555,30.38375,,8.2193,,1,,1,,271.863,,1.3102,,-0.812,,,,28.6327,,,,6.8403,,,,,,,,,,,,,,,,2016,2016-01-28T17:52:10Z,28,1,30453,0,2016-01-28,2016-01-28T17:41:40Z,QCHL3854,QUADRA,QU39,50.0307000000001,-125.0992,1,,Principal Investigator,0.19121236706176,0.06297708730368,2016-01-28,2016-01-28T17:41:40Z,QNUT1815,QUADRA,50.0307000000001,-125.0992,1,,,28.9827069848324,,uM,,,,,,2.33699392080292,52.8134985470486,,,,,,Technicianm,2016-01-28,2016-01-28T17:41:40Z,QX1651,QUADRA,50.0307000000001,-125.0992,1,,FALSE,None,1650,,,2016-01-28T19:07:49Z,,1,,,,,,37.6259782027124,,,6.2486861216569896,,177.361421372255,,,-26.6689501872463,,UCDAVISSIF,,,,Results,Technicianmr,2016,1,28,2016-01-28T17:41:40Z,2016-01-28T17:41:40Z,0,""
2172,7123,080217_2016-01-28T17:52:13.000Z,4820231,080217_20160128_1359,RBRmaestro,080217,12.03,8_rbr_processed,QUADRA,,,,,,,8_rbr_processed,QOMA,QU39,,,50.030667788,-125.09921667,2016-01-28T17:41:40Z,2016-01-28T17:56:34Z,2016-01-28T18:09:46Z,264,0.5777036,238.996478898258,265,0.904717410986832,,"Katie Pocock,Rebecca Piercey,Leo Pontier,Alex Hare,Emma Myers",,,,,,,,,2016-01-28T17:52:13Z,2016-01-28T17:56:27Z,0.5777036,238.8216644,d,2016-01-28T17:52:13Z,0.555,30.38375,,8.2193,,1,,1,,271.863,,1.3102,,-0.812,,,,28.6327,,,,6.8403,,,,,,,,,,,,,,,,2016,2016-01-28T17:52:10Z,28,1,30453,0,2016-01-28,2016-01-28T17:41:40Z,QCHL3854,QUADRA,QU39,50.0307000000001,-125.0992,1,,Principal Investigator,0.19121236706176,0.06297708730368,2016-01-28,2016-01-28T17:41:40Z,QNUT1815,QUADRA,50.0307000000001,-125.0992,1,,,28.9827069848324,,uM,,,,,,2.33699392080292,52.8134985470486,,,,,,Technicianm,2016-01-28,2016-01-28T17:41:40Z,QX1652,QUADRA,50.0307000000001,-125.0992,1,,TRUE,Immersion,1650,,,2016-01-28T19:07:49Z,,1,,,,,,29.3046385134568,,,6.39466222693739,,165.526796368984,,,-26.7429123563102,,UCDAVISSIF,,,,Results,Technicianmr,2016,1,28,2016-01-28T17:41:40Z,2016-01-28T17:41:40Z,0,""
2172,7123,080217_2016-01-28T17:52:13.000Z,4820231,080217_20160128_1359,RBRmaestro,080217,12.03,8_rbr_processed,QUADRA,,,,,,,8_rbr_processed,QOMA,QU39,,,50.030667788,-125.09921667,2016-01-28T17:41:40Z,2016-01-28T17:56:34Z,2016-01-28T18:09:46Z,264,0.5777036,238.996478898258,265,0.904717410986832,,"Katie Pocock,Rebecca Piercey,Leo Pontier,Alex Hare,Emma Myers",,,,,,,,,2016-01-28T17:52:13Z,2016-01-28T17:56:27Z,0.5777036,238.8216644,d,2016-01-28T17:52:13Z,0.555,30.38375,,8.2193,,1,,1,,271.863,,1.3102,,-0.812,,,,28.6327,,,,6.8403,,,,,,,,,,,,,,,,2016,2016-01-28T17:52:10Z,28,1,30453,5,2016-01-28,2016-01-28T17:41:40Z,QCHL3907,QUADRA,QU39,50.0307000000001,-125.0992,1,,Principal Investigator,0.199504604662877,0.08686176274336,2016-01-28,2016-01-28T17:41:40Z,QNUT1816,QUADRA,50.0307000000001,-125.0992,1,,,28.8627242105776,,uM,,,,,,2.42292800511324,53.5983940999193,,,,,,Technicianm,2016-01-28,2016-01-28T17:41:40Z,QX1653,QUADRA,50.0307000000001,-125.0992,1,,FALSE,None,1900,,,2016-01-28T19:07:49Z,,1,,,,,,40.7265134437274,,,5.5344291033865,,151.204683878634,,,-26.341344303518,,UCDAVISSIF,,,,Results,Technicianmr,2016,1,28,2016-01-28T17:41:40Z,2016-01-28T17:41:40Z,0,""
2172,7123,080217_2016-01-28T17:52:13.000Z,4820231,080217_20160128_1359,RBRmaestro,080217,12.03,8_rbr_processed,QUADRA,,,,,,,8_rbr_processed,QOMA,QU39,,,50.030667788,-125.09921667,2016-01-28T17:41:40Z,2016-01-28T17:56:34Z,2016-01-28T18:09:46Z,264,0.5777036,238.996478898258,265,0.904717410986832,,"Katie Pocock,Rebecca Piercey,Leo Pontier,Alex Hare,Emma Myers",,,,,,,,,2016-01-28T17:52:13Z,2016-01-28T17:56:27Z,0.5777036,238.8216644,d,2016-01-28T17:52:13Z,0.555,30.38375,,8.2193,,1,,1,,271.863,,1.3102,,-0.812,,,,28.6327,,,,6.8403,,,,,,,,,,,,,,,,2016,2016-01-28T17:52:10Z,28,1,30453,5,2016-01-28,2016-01-28T17:41:40Z,QCHL3907,QUADRA,QU39,50.0307000000001,-125.0992,1,,Principal Investigator,0.199504604662877,0.08686176274336,2016-01-28,2016-01-28T17:41:40Z,QNUT1816,QUADRA,50.0307000000001,-125.0992,1,,,28.8627242105776,,uM,,,,,,2.42292800511324,53.5983940999193,,,,,,Technicianm,2016-01-28,2016-01-28T17:41:40Z,QX1654,QUADRA,50.0307000000001,-125.0992,1,,TRUE,Immersion,1900,,,2016-01-28T19:07:49Z,,1,,,,,,54.4948569406146,,,4.22193656839103,,167.612737759813,,,-26.1008421529728,,UCDAVISSIF,,,,Results,Technicianmr,2016,1,28,2016-01-28T17:41:40Z,2016-01-28T17:41:40Z,0,""
2172,7123,080217_2016-01-28T17:52:13.000Z,4820231,080217_20160128_1359,RBRmaestro,080217,12.03,8_rbr_processed,QUADRA,,,,,,,8_rbr_processed,QOMA,QU39,,,50.030667788,-125.09921667,2016-01-28T17:41:40Z,2016-01-28T17:56:34Z,2016-01-28T18:09:46Z,264,0.5777036,238.996478898258,265,0.904717410986832,,"Katie Pocock,Rebecca Piercey,Leo Pontier,Alex Hare,Emma Myers",,,,,,,,,2016-01-28T17:52:13Z,2016-01-28T17:56:27Z,0.5777036,238.8216644,d,2016-01-28T17:52:13Z,0.555,30.38375,,8.2193,,1,,1,,271.863,,1.3102,,-0.812,,,,28.6327,,,,6.8403,,,,,,,,,,,,,,,,2016,2016-01-28T17:52:10Z,28,1,30453,10,2016-01-28,2016-01-28T17:41:40Z,QCHL3911,QUADRA,QU39,50.0307000000001,-125.0992,1,,Principal Investigator,0.15919033021936,0.09484977924048,2016-01-28,2016-01-28T17:41:40Z,QNUT1817,QUADRA,50.0307000000001,-125.0992,1,,,28.8673047094079,,uM,,,,,,2.42588942922445,49.7856612345045,,,,,,Technicianm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-28T17:41:40Z,2016-01-28T17:41:40Z,0,""
2172,7123,080217_2016-01-28T17:52:13.000Z,4820231,080217_20160128_1359,RBRmaestro,080217,12.03,8_rbr_processed,QUADRA,,,,,,,8_rbr_processed,QOMA,QU39,,,50.030667788,-125.09921667,2016-01-28T17:41:40Z,2016-01-28T17:56:34Z,2016-01-28T18:09:46Z,264,0.5777036,238.996478898258,265,0.904717410986832,,"Katie Pocock,Rebecca Piercey,Leo Pontier,Alex Hare,Emma Myers",,,,,,,,,2016-01-28T17:52:13Z,2016-01-28T17:56:27Z,0.5777036,238.8216644,d,2016-01-28T17:52:13Z,0.555,30.38375,,8.2193,,1,,1,,271.863,,1.3102,,-0.812,,,,28.6327,,,,6.8403,,,,,,,,,,,,,,,,2016,2016-01-28T17:52:10Z,28,1,30453,30,2016-01-28,2016-01-28T17:41:40Z,QCHL3915,QUADRA,QU39,50.0307000000001,-125.0992,1,,Principal Investigator,0.11836855966144,0.07431374846192,2016-01-28,2016-01-28T17:41:40Z,QNUT1820,QUADRA,50.0307000000001,-125.0992,1,,,28.7940071663195,,uM,,,,,,2.43970780509796,52.4178508797339,,,,,,Technicianm,2016-01-28,2016-01-28T17:41:40Z,QX1703,QUADRA,50.0307000000001,-125.0992,1,,FALSE,None,2000,,,2016-01-28T19:07:49Z,,1,,,,,,28.216667330518,,,6.76054823512286,,126.302583380651,,,-26.6222794243247,,UCDAVISSIF,,,,Results,Technicianmr,2016,1,28,2016-01-28T17:41:40Z,2016-01-28T17:41:40Z,0,""
2172,7123,080217_2016-01-28T17:52:13.000Z,4820231,080217_20160128_1359,RBRmaestro,080217,12.03,8_rbr_processed,QUADRA,,,,,,,8_rbr_processed,QOMA,QU39,,,50.030667788,-125.09921667,2016-01-28T17:41:40Z,2016-01-28T17:56:34Z,2016-01-28T18:09:46Z,264,0.5777036,238.996478898258,265,0.904717410986832,,"Katie Pocock,Rebecca Piercey,Leo Pontier,Alex Hare,Emma Myers",,,,,,,,,2016-01-28T17:52:13Z,2016-01-28T17:56:27Z,0.5777036,238.8216644,d,2016-01-28T17:52:13Z,0.555,30.38375,,8.2193,,1,,1,,271.863,,1.3102,,-0.812,,,,28.6327,,,,6.8403,,,,,,,,,,,,,,,,2016,2016-01-28T17:52:10Z,28,1,30453,30,2016-01-28,2016-01-28T17:41:40Z,QCHL3915,QUADRA,QU39,50.0307000000001,-125.0992,1,,Principal Investigator,0.11836855966144,0.07431374846192,2016-01-28,2016-01-28T17:41:40Z,QNUT1820,QUADRA,50.0307000000001,-125.0992,1,,,28.7940071663195,,uM,,,,,,2.43970780509796,52.4178508797339,,,,,,Technicianm,2016-01-28,2016-01-28T17:41:40Z,QX1704,QUADRA,50.0307000000001,-125.0992,1,,TRUE,Immersion,2000,,,2016-01-28T19:07:49Z,,1,,,,,,24.6589563942683,,,4.99209567959497,,127.996620523768,,,-26.3885809000852,,UCDAVISSIF,,,,Results,Technicianmr,2016,1,28,2016-01-28T17:41:40Z,2016-01-28T17:41:40Z,0,""
2172,7123,080217_2016-01-28T17:52:13.000Z,4820231,080217_20160128_1359,RBRmaestro,080217,12.03,8_rbr_processed,QUADRA,,,,,,,8_rbr_processed,QOMA,QU39,,,50.030667788,-125.09921667,2016-01-28T17:41:40Z,2016-01-28T17:56:34Z,2016-01-28T18:09:46Z,264,0.5777036,238.996478898258,265,0.904717410986832,,"Katie Pocock,Rebecca Piercey,Leo Pontier,Alex Hare,Emma Myers",,,,,,,,,2016-01-28T17:52:13Z,2016-01-28T17:56:27Z,0.5777036,238.8216644,d,2016-01-28T17:52:13Z,0.555,30.38375,,8.2193,,1,,1,,271.863,,1.3102,,-0.812,,,,28.6327,,,,6.8403,,,,,,,,,,,,,,,,2016,2016-01-28T17:52:10Z,28,1,30453,50,2016-01-28,2016-01-28T17:41:40Z,QCHL3919,QUADRA,QU39,50.0307000000001,-125.0992,1,,Principal Investigator,0.11922673973936,,2016-01-28,2016-01-28T17:41:40Z,QNUT1821,QUADRA,50.0307000000001,-125.0992,1,,,29.0348961642871,,uM,,,,,,2.45056324821456,51.465534099599,,,,,,Technicianm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-28T17:41:40Z,2016-01-28T17:41:40Z,0,""
2172,7123,080217_2016-01-28T17:52:13.000Z,4820231,080217_20160128_1359,RBRmaestro,080217,12.03,8_rbr_processed,QUADRA,,,,,,,8_rbr_processed,QOMA,QU39,,,50.030667788,-125.09921667,2016-01-28T17:41:40Z,2016-01-28T17:56:34Z,2016-01-28T18:09:46Z,264,0.5777036,238.996478898258,265,0.904717410986832,,"Katie Pocock,Rebecca Piercey,Leo Pontier,Alex Hare,Emma Myers",,,,,,,,,2016-01-28T17:52:13Z,2016-01-28T17:56:27Z,0.5777036,238.8216644,d,2016-01-28T17:52:13Z,0.555,30.38375,,8.2193,,1,,1,,271.863,,1.3102,,-0.812,,,,28.6327,,,,6.8403,,,,,,,,,,,,,,,,2016,2016-01-28T17:52:10Z,28,1,30453,100,2016-01-28,2016-01-28T17:41:40Z,QCHL3920,QUADRA,QU39,50.0307000000001,-125.0992,1,,Principal Investigator,0.02210636480448,,2016-01-28,2016-01-28T17:41:40Z,QNUT1822,QUADRA,50.0307000000001,-125.0992,1,,,29.8101046657323,,uM,,,,,,2.59350554931991,55.2253838161201,,,,,,Technicianm,2016-01-28,2016-01-28T17:41:40Z,QX1706,QUADRA,50.0307000000001,-125.0992,1,,FALSE,None,1850,,,2016-01-28T19:07:49Z,,1,,,,,,23.0568457479948,,,8.30788759745829,,187.463595322964,,,-26.0611540008799,,UCDAVISSIF,,,,Results,Technicianmr,2016,1,28,2016-01-28T17:41:40Z,2016-01-28T17:41:40Z,0,""
